split,sample_id,trajectory_rmse
test,4320,0.047332845628261566
test,4325,0.04176049306988716
test,4326,0.03341902792453766
test,4327,0.051729992032051086
test,4328,0.07190556824207306
test,4329,0.015913138166069984
test,4330,0.1658381074666977
test,4331,0.03521319106221199
test,4334,0.021532157436013222
test,4336,0.03315180167555809
test,4337,0.03821639344096184
test,4339,0.015137148089706898
test,4340,0.03604201227426529
test,4341,0.05384925380349159
test,4342,0.0293381717056036
test,4368,0.0171325895935297
test,4369,0.03079966828227043
test,4370,0.06002499908208847
test,4371,0.014511927962303162
test,4372,0.008826742880046368
test,4373,0.008451187051832676
test,4374,0.01597755029797554
test,4375,0.011066057719290257
test,4376,0.023394577205181122
test,4377,0.014462634921073914
test,4378,0.00916421227157116
test,4379,0.01770731993019581
test,4380,0.009386581368744373
test,4381,0.0143266087397933
test,4382,0.021571554243564606
test,4383,0.05534026771783829
test,4384,0.17931680381298065
test,4385,0.14126498997211456
test,4386,0.013421719893813133
test,4387,0.08248353749513626
test,4388,0.014988667331635952
test,4389,0.014365638606250286
test,4390,0.04208707436919212
test,4391,0.07307350635528564
test,4392,0.04681626334786415
test,4393,0.019459538161754608
test,4394,0.009838434867560863
test,4395,0.03807835653424263
test,4396,0.014124896377325058
test,4397,0.019640019163489342
test,4398,0.01722470298409462
test,4399,0.01946084387600422
test,4400,0.007237712386995554
test,4401,0.02536650002002716
test,4402,0.02343066968023777
test,4403,0.004783006384968758
test,4404,0.013377792201936245
test,4405,0.024537207558751106
test,4406,0.019359536468982697
test,4407,0.00562731409445405
test,4408,0.009733820334076881
test,4409,0.0071411896497011185
test,4410,0.005853584967553616
test,4411,0.1358194798231125
test,4412,0.029855063185095787
test,4413,0.00824196357280016
test,4414,0.030533723533153534
test,4415,0.00735012162476778
test,4488,0.015206698328256607
test,4489,0.06452835351228714
test,4490,0.11303505301475525
test,4491,0.03101036138832569
test,4492,0.035075001418590546
test,4493,0.005169006064534187
test,4494,0.08647958189249039
test,4495,0.005047219339758158
test,4496,0.007465455215424299
test,4497,0.03407406061887741
test,4498,0.007735694758594036
test,4499,0.0038008217234164476
test,4500,0.019054364413022995
