split,sample_id,plant_family,plant_order,plant_min_damping_ratio,closed_loop_oscillation_hz,trajectory_rmse
test,6727,near_integrator,2,1.0,0.0,0.06580990552902222
test,6728,near_integrator,2,1.0,0.016029347725117937,0.23843207955360413
test,6729,near_integrator,2,1.0,0.007038472389256458,0.04767731949687004
test,6730,near_integrator,2,1.0,0.0015137744239051654,0.07589894533157349
test,6731,near_integrator,2,1.0,0.006456032140325161,0.06178497150540352
test,6804,highly_resonant_second_order,2,0.07337329041668855,15.572607645592774,0.09837120771408081
test,6805,highly_resonant_second_order,2,0.07337329041668855,7.16859536682773,0.08649339526891708
test,6806,highly_resonant_second_order,2,0.07337329041668855,4.115555259948685,0.05145585909485817
test,6807,highly_resonant_second_order,2,0.07337329041668855,15.268669825207754,0.1095035970211029
test,6808,highly_resonant_second_order,2,0.07337329041668855,4.4032048147710094,0.09073344618082047
test,6810,highly_resonant_second_order,2,0.07337329041668855,11.044059321173458,0.06123286113142967
test,6812,highly_resonant_second_order,2,0.07337329041668855,4.7771430957843,0.15510281920433044
test,6813,highly_resonant_second_order,2,0.07337329041668855,4.864859447650928,0.14850525557994843
test,6814,highly_resonant_second_order,2,0.07337329041668855,4.45326082496466,0.1062486544251442
test,6816,highly_resonant_second_order,2,0.07337329041668855,4.6491205496860735,0.28591418266296387
test,6817,highly_resonant_second_order,2,0.07337329041668855,4.877015317798861,0.23681855201721191
test,6818,highly_resonant_second_order,2,0.07337329041668855,4.7521902666122005,0.2563880681991577
test,6820,highly_resonant_second_order,2,0.07337329041668855,4.698851167956895,0.2621578276157379
test,6821,highly_resonant_second_order,2,0.07337329041668855,4.744255405746966,0.29492586851119995
test,7002,slow_dynamics_family,3,1.0,0.015015213770296205,0.10170268267393112
test,7005,slow_dynamics_family,3,1.0,0.017116656036884444,0.21556983888149261
test,7006,slow_dynamics_family,3,1.0,0.0,0.05888107419013977
test,7009,slow_dynamics_family,3,1.0,0.008419272961955257,0.14244908094406128
test,7012,slow_dynamics_family,3,1.0,0.0074081113214219205,0.12088347971439362
test,7013,slow_dynamics_family,3,1.0,0.006644406009265857,0.10421446710824966
test,7014,slow_dynamics_family,3,1.0,0.007277637469198894,0.11524900794029236
test,7015,slow_dynamics_family,3,1.0,0.034284823477869125,0.4312266707420349
test,7016,slow_dynamics_family,3,1.0,0.006607027559983075,0.10204166173934937
test,7018,slow_dynamics_family,3,1.0,0.006442199668636535,0.0985463336110115
test,7057,third_order_real_poles,3,1.0,0.0,0.057468511164188385
test,7058,third_order_real_poles,3,1.0,0.06396065625083425,0.2837209701538086
test,7059,third_order_real_poles,3,1.0,0.016022172692652943,0.1620631366968155
test,7060,third_order_real_poles,3,1.0,0.003169230490897177,0.08062240481376648
test,7061,third_order_real_poles,3,1.0,0.015016072684376845,0.040003832429647446
test,7062,third_order_real_poles,3,1.0,0.015001767254625606,0.13166914880275726
test,7092,weakly_resonant_third_order,3,0.10624241121705913,1.1916618618647972,0.08745385706424713
test,7094,weakly_resonant_third_order,3,0.10624241121705913,1.3155180823990447,0.10189853608608246
test,7099,weakly_resonant_third_order,3,0.10624241121705913,1.2068599010928325,0.14807337522506714
test,7103,weakly_resonant_third_order,3,0.10624241121705913,1.2192319319132674,0.15788085758686066
test,7105,weakly_resonant_third_order,3,0.10624241121705913,1.2085975359360448,0.15041851997375488
test,7291,third_order_real_poles,3,1.0,0.15523508015623697,0.4593689441680908
test,7292,third_order_real_poles,3,1.0,0.04222002465710536,0.2989100515842438
test,7294,third_order_real_poles,3,1.0,0.04166816193667933,0.1942766308784485
test,7296,third_order_real_poles,3,1.0,0.07862545223978759,0.3728226125240326
test,7297,third_order_real_poles,3,1.0,0.061094152591047855,0.3980768918991089
test,7300,third_order_real_poles,3,1.0,0.059559498282381114,0.3789445757865906
test,7303,third_order_real_poles,3,1.0,0.060495054837216025,0.3873527944087982
test,7304,third_order_real_poles,3,1.0,0.06108424744151299,0.39622002840042114
test,7305,third_order_real_poles,3,1.0,0.07071034584255816,0.39713987708091736
test,7308,fourth_order_mixed_complex,4,0.6654101461850915,2.0609723932963733,0.16933420300483704
test,7309,fourth_order_mixed_complex,4,0.6654101461850915,1.9359936815786183,0.1052192747592926
test,7310,fourth_order_mixed_complex,4,0.6654101461850915,2.8975363407560417,0.0894520953297615
test,7311,fourth_order_mixed_complex,4,0.6654101461850915,1.931270968952967,0.08940444886684418
test,7312,fourth_order_mixed_complex,4,0.6654101461850915,3.0153053744717853,0.09281721711158752
test,7313,fourth_order_mixed_complex,4,0.6654101461850915,1.8475220873559377,0.08322462439537048
test,7314,fourth_order_mixed_complex,4,0.6654101461850915,1.9321373299491613,0.12044449895620346
test,7315,fourth_order_mixed_complex,4,0.6654101461850915,3.1539241507175015,0.22464610636234283
test,7317,fourth_order_mixed_complex,4,0.6654101461850915,2.9051076597234466,0.16857106983661652
test,7318,fourth_order_mixed_complex,4,0.6654101461850915,2.948937680214138,0.24252960085868835
test,7319,fourth_order_mixed_complex,4,0.6654101461850915,2.977132596163868,0.37722840905189514
test,7320,fourth_order_mixed_complex,4,0.6654101461850915,2.8910923663727965,0.3190884590148926
test,7321,fourth_order_mixed_complex,4,0.6654101461850915,2.9949497604330744,0.35813969373703003
test,7322,fourth_order_mixed_complex,4,0.6654101461850915,2.9567964589139923,0.19130873680114746
test,7324,fourth_order_mixed_complex,4,0.6654101461850915,2.982523953427977,0.5132594704627991
test,7325,fourth_order_mixed_complex,4,0.6654101461850915,3.054875800934243,0.5514135956764221
test,7398,highly_resonant_second_order,2,0.06323971943985686,0.0,0.1321330964565277
test,7399,highly_resonant_second_order,2,0.06323971943985686,0.29028356112013187,0.07488059997558594
test,7400,highly_resonant_second_order,2,0.06323971943985686,0.0,0.08520779013633728
test,7402,highly_resonant_second_order,2,0.06323971943985686,0.14585932589048906,0.07890570163726807
test,7403,highly_resonant_second_order,2,0.06323971943985686,0.43362560771669095,0.1290902942419052
test,7408,highly_resonant_second_order,2,0.06323971943985686,0.31957736134201814,0.20970618724822998
test,7409,highly_resonant_second_order,2,0.06323971943985686,0.32685501154295354,0.2234179675579071
test,7410,highly_resonant_second_order,2,0.06323971943985686,0.3950385100801717,0.35928043723106384
test,7411,highly_resonant_second_order,2,0.06323971943985686,0.31806257187732523,0.20638835430145264
test,7413,highly_resonant_second_order,2,0.06323971943985686,0.3517239874852396,0.2779353857040405
test,7414,highly_resonant_second_order,2,0.06323971943985686,0.3679079544067856,0.298197865486145
test,7415,highly_resonant_second_order,2,0.06323971943985686,0.3340675698969153,0.2537974417209625
test,7452,fourth_order_real,4,1.0,0.001650805908805963,0.05314679816365242
test,7453,fourth_order_real,4,1.0,0.0,0.09533590823411942
test,7456,fourth_order_real,4,1.0,0.002447811914357229,0.08698014914989471
test,7457,fourth_order_real,4,1.0,0.0,0.09120459109544754
test,7458,fourth_order_real,4,1.0,0.010282295466617849,0.049468863755464554
test,7465,fourth_order_real,4,1.0,0.0,0.04777687042951584
test,7466,fourth_order_real,4,1.0,0.0,0.05409189686179161
test,7467,fourth_order_real,4,1.0,0.0,0.04756578058004379
test,7704,second_order,2,0.9276167837861342,0.02021029898629479,0.10459084808826447
test,7705,second_order,2,0.9276167837861342,0.05136977190086242,0.08053704351186752
test,7706,second_order,2,0.9276167837861342,0.055603618162637355,0.11008920520544052
test,7709,second_order,2,0.9276167837861342,0.013274762601545344,0.12943725287914276
test,7710,second_order,2,0.9276167837861342,0.03146845494401042,0.11149182170629501
test,7711,second_order,2,0.9276167837861342,0.032296701547581505,0.14589080214500427
test,7712,second_order,2,0.9276167837861342,0.03150064965949114,0.17846085131168365
test,7714,second_order,2,0.9276167837861342,0.027498323773824686,0.16671136021614075
test,7721,second_order,2,0.9276167837861342,0.0058386023384033115,0.05697964131832123
test,7902,highly_resonant_second_order,2,0.04720096271687471,7.593805173786382,0.08918316662311554
test,7903,highly_resonant_second_order,2,0.04720096271687471,0.5374156751641085,0.05745057016611099
test,7904,highly_resonant_second_order,2,0.04720096271687471,3.967635488171917,0.11062318086624146
test,7905,highly_resonant_second_order,2,0.04720096271687471,3.2318589573263856,0.1604500561952591
test,7906,highly_resonant_second_order,2,0.04720096271687471,0.6278176622535674,0.08418384939432144
test,7908,highly_resonant_second_order,2,0.04720096271687471,3.937438105413614,0.12755243480205536
test,7909,highly_resonant_second_order,2,0.04720096271687471,0.813060523505208,0.1773190051317215
test,7910,highly_resonant_second_order,2,0.04720096271687471,0.7951618221132019,0.2495660036802292
test,7911,highly_resonant_second_order,2,0.04720096271687471,0.5525629598757852,0.0786331295967102
test,7912,highly_resonant_second_order,2,0.04720096271687471,0.676770820284066,0.2782699465751648
test,7914,highly_resonant_second_order,2,0.04720096271687471,0.6596397222965971,0.1800881326198578
test,7916,highly_resonant_second_order,2,0.04720096271687471,0.6146384500052814,0.07160545885562897
test,7917,highly_resonant_second_order,2,0.04720096271687471,0.6586213808238468,0.25214406847953796
test,7918,highly_resonant_second_order,2,0.04720096271687471,0.7019038278140554,0.23681822419166565
test,7919,highly_resonant_second_order,2,0.04720096271687471,0.6597080734994781,0.2329389899969101
test,8028,two_mode_resonant,4,0.13372833380109728,1.1624889630302768,0.043391577899456024
test,8030,two_mode_resonant,4,0.13372833380109728,1.1771667880097223,0.09716533124446869
test,8034,two_mode_resonant,4,0.13372833380109728,1.132081048775941,0.1424802839756012
test,8036,two_mode_resonant,4,0.13372833380109728,1.1015460974135363,0.5237528681755066
test,8040,two_mode_resonant,4,0.13372833380109728,1.1045115541285915,0.5409917831420898
test,8041,two_mode_resonant,4,0.13372833380109728,1.111859091494932,0.5145449638366699
test,8042,two_mode_resonant,4,0.13372833380109728,1.1098616297591621,0.5516025424003601
test,8043,two_mode_resonant,4,0.13372833380109728,1.1092502665921355,0.5611611008644104
test,8044,two_mode_resonant,4,0.13372833380109728,1.1032533850043245,0.10447007417678833
test,8172,two_mode_resonant,4,0.09958415207726376,3.29845020061219,0.23944923281669617
test,8177,two_mode_resonant,4,0.09958415207726376,3.0353057973609014,0.11098936200141907
test,8179,two_mode_resonant,4,0.09958415207726376,2.888067110327731,0.2154812216758728
test,8183,two_mode_resonant,4,0.09958415207726376,3.227262726246087,0.46657463908195496
test,8184,two_mode_resonant,4,0.09958415207726376,3.006880915247512,0.41872578859329224
test,8185,two_mode_resonant,4,0.09958415207726376,3.429219122051534,0.125492125749588
test,8284,slow_dynamics_family,2,0.4563985756126625,0.11896690143508397,0.28798168897628784
test,8292,slow_dynamics_family,2,0.4563985756126625,0.04993485893309946,0.22354726493358612
test,8294,slow_dynamics_family,2,0.4563985756126625,0.2636398603712097,0.20163409411907196
test,8295,slow_dynamics_family,2,0.4563985756126625,0.05032010571859768,0.21942846477031708
test,8296,slow_dynamics_family,2,0.4563985756126625,0.04937092655360388,0.21184837818145752
test,8297,slow_dynamics_family,2,0.4563985756126625,0.2752864078895158,0.20004171133041382
test,8521,fourth_order_mixed_complex,4,0.15728851292226675,9.290488756551406,0.22093315422534943
test,8522,fourth_order_mixed_complex,4,0.15728851292226675,9.121142773731659,0.2005360871553421
test,8525,fourth_order_mixed_complex,4,0.15728851292226675,7.179310351615808,0.15895313024520874
test,8526,fourth_order_mixed_complex,4,0.15728851292226675,5.836038721956745,0.5467240810394287
test,8527,fourth_order_mixed_complex,4,0.15728851292226675,7.327912353192405,0.3073705732822418
test,8712,fourth_order_real,4,1.0,0.11954448073708425,0.17683330178260803
test,8714,fourth_order_real,4,1.0,0.8267909155194042,0.14603908360004425
test,8716,fourth_order_real,4,1.0,0.20118832278653156,0.23238876461982727
test,8717,fourth_order_real,4,1.0,0.10771294354471171,0.43161436915397644
test,8718,fourth_order_real,4,1.0,1.206385260711562,0.26650094985961914
test,8719,fourth_order_real,4,1.0,0.16399089135617587,0.5844717621803284
test,8722,fourth_order_real,4,1.0,0.24524001315797997,0.6491567492485046
test,8723,fourth_order_real,4,1.0,0.17172123466251368,0.6060340404510498
test,8726,fourth_order_real,4,1.0,0.1693879663603525,0.6153042912483215
test,8727,fourth_order_real,4,1.0,0.16677468479958374,0.6028908491134644
test,8728,fourth_order_real,4,1.0,0.2162675706715782,0.6216360926628113
test,8748,third_order_mixed_real_complex,3,0.7425472580186507,0.16073125260989946,0.3953525424003601
test,8750,third_order_mixed_real_complex,3,0.7425472580186507,0.2871976501228421,0.17361314594745636
test,8751,third_order_mixed_real_complex,3,0.7425472580186507,0.19360778439241236,0.09054704755544662
test,8753,third_order_mixed_real_complex,3,0.7425472580186507,0.9581331718718983,0.17068880796432495
test,8754,third_order_mixed_real_complex,3,0.7425472580186507,0.4577559851401825,0.16809195280075073
test,8755,third_order_mixed_real_complex,3,0.7425472580186507,0.22588697836434637,0.5399362444877625
test,8756,third_order_mixed_real_complex,3,0.7425472580186507,0.8243740569828106,0.6392507553100586
test,8757,third_order_mixed_real_complex,3,0.7425472580186507,0.23597898275340023,0.49667805433273315
test,8762,third_order_mixed_real_complex,3,0.7425472580186507,0.8069375361893633,0.6579484939575195
test,8764,third_order_mixed_real_complex,3,0.7425472580186507,0.1946407937444689,0.4176156222820282
test,8765,third_order_mixed_real_complex,3,0.7425472580186507,0.22847987084431784,0.492180198431015
test,8874,underdamped_second_order,2,0.5276202992004607,12.07465934699232,0.07550235837697983
test,8875,underdamped_second_order,2,0.5276202992004607,1.6604730688890867,0.06782474368810654
test,8876,underdamped_second_order,2,0.5276202992004607,2.1844501734513413,0.032507751137018204
test,8878,underdamped_second_order,2,0.5276202992004607,1.984929960598803,0.09368625283241272
test,8879,underdamped_second_order,2,0.5276202992004607,1.5748620728985425,0.05916883796453476
test,8880,underdamped_second_order,2,0.5276202992004607,6.673307333560767,0.04552214965224266
test,8881,underdamped_second_order,2,0.5276202992004607,3.8698995136578125,0.480297327041626
test,8882,underdamped_second_order,2,0.5276202992004607,4.830297224978599,0.17724868655204773
test,8883,underdamped_second_order,2,0.5276202992004607,4.855185091442402,0.43451571464538574
test,8884,underdamped_second_order,2,0.5276202992004607,4.75873796510465,0.6169701218605042
test,8885,underdamped_second_order,2,0.5276202992004607,3.8407250394231807,0.27731814980506897
test,8888,underdamped_second_order,2,0.5276202992004607,5.0396208667201225,0.1506144404411316
test,8889,underdamped_second_order,2,0.5276202992004607,3.7612156479810728,0.4879211187362671
test,8890,underdamped_second_order,2,0.5276202992004607,4.901449860155771,0.14818890392780304
